date,ticker,score,forward_return
2019-04-30,VRT,0.2730469214908253,-0.2259716833234227
2019-04-30,ETN,0.16127384523430693,-0.017322391545817578
2019-04-30,PWR,0.16933935178555395,-0.04025944589381191
2019-04-30,CEG,0.13064966842223202,-0.03154527098071121
2019-04-30,VST,0.2835670617748468,-0.11014173484394554
2019-04-30,CCJ,0.1332536508757909,-0.057844381922885615
2019-04-30,BWXT,-0.09981469397852097,-0.06383151967701468
2019-04-30,TMO,0.062244068008352416,0.047558185776859545
2019-04-30,DHR,-0.09749048538807766,-0.025252251421541944
2019-04-30,RXRX,-0.20440153447022916,-0.056631015915586135
2019-04-30,CRSP,0.04863622555192216,0.07237543799415247
2019-04-30,ILMN,0.2597046112201124,-0.0723321453696911
2019-04-30,ADP,-0.04498356896710777,-0.07665367341336853
2019-04-30,PAYX,-0.17914678645602072,-0.19108200336003436
2019-04-30,GLOB,-0.18892586011136883,0.06231971191062188
2019-05-31,MSFT,0.21997284558300062,0.20501384340452564
2019-05-31,GOOGL,0.1849776775291445,0.03256700550597863
2019-05-31,AMZN,0.11965483692961741,0.03311693421308422
2019-05-31,META,0.10421978266311203,-0.03088618083440526
2019-05-31,ORCL,-0.010073382605446404,0.06512923071999652
2019-05-31,CRM,-0.06761736153466505,-0.05549053885067368
2019-05-31,NOW,-0.012225424483074756,-0.04194059228612537
2019-05-31,ADBE,0.13927875333845566,0.14538700970870427
2019-05-31,INTU,0.013146957255629324,-0.0254342639187337
2019-05-31,ACN,-0.08529217484365963,0.11816238097025408
2019-05-31,EPAM,-0.14921243993044248,0.1478717989743412
2019-05-31,NVDA,0.14026383592933583,0.06891562817367418
2019-05-31,AMD,0.3202336870587519,0.10086884088884812
2019-05-31,AVGO,0.2107013282472328,0.19975902671691118
2019-05-31,TSM,0.19934540918720925,0.03796100023717276
2019-05-31,ASML,0.1532833656886141,0.005706783229057613
2019-05-31,AMAT,0.04620535623816138,-0.05719940237881675
2019-05-31,LRCX,0.16084646020353086,0.05372621922397518
2019-05-31,KLAC,0.2703698892408019,0.1675577926139221
2019-05-31,COHR,0.11950733989685883,0.12029419018619714
2019-05-31,LITE,0.14265306794753416,-0.021059291482427425
2019-05-31,VRT,0.16704958966712596,-0.013213793468947771
2019-05-31,ETN,0.1824625297955127,0.013974229824985931
2019-05-31,PWR,-0.01475067740352895,0.06286045181676153
2019-05-31,CEG,0.13679261833282272,0.033876869862333965
2019-05-31,VST,0.06263665612817453,0.06128069488208569
2019-05-31,CCJ,0.23296829769730948,0.07682034261356557
2019-05-31,BWXT,0.057515843064772365,0.022506985254483917
2019-05-31,TMO,0.20189648355661777,0.0498428938621982
2019-05-31,DHR,0.2868076804866564,0.07302048360477367
2019-05-31,RXRX,0.11881569769840156,0.04198876849522889
2019-05-31,CRSP,0.04081362510541077,0.08176044714215641
2019-05-31,ILMN,0.13411083526672263,0.1894434118260751
2019-05-31,ADP,-0.050407822770747145,0.08337712399222619
2019-05-31,PAYX,-0.15948242794112225,0.03716589033068467
2019-05-31,GLOB,-0.034778178653197156,-0.08662006369126446
2019-06-30,MSFT,-0.09496617729069083,-0.01192522552053819
2019-06-30,GOOGL,-0.04354918236260025,0.0963717354329277
2019-06-30,AMZN,0.20159294444157289,0.048445730367041334
2019-06-30,META,0.1582349001730909,-0.060722242892037426
2019-06-30,ORCL,0.0011612950710600117,-0.048164913959858016
2019-06-30,CRM,-0.2333410954559269,0.06915506729755277
2019-06-30,NOW,-0.05905462752522578,0.053117852730849124
2019-06-30,ADBE,-0.10169479811571355,-0.12644430881132723
2019-06-30,INTU,0.02205407940616537,0.12386989516755181
2019-06-30,ACN,0.16945643234235536,0.07575062912140317
2019-06-30,EPAM,-0.061652041883199935,0.11893835978419345
2019-06-30,NVDA,0.12447567725633035,-0.0003529058210010663
2019-06-30,AMD,0.015234539671119013,0.0002384310925191667
2019-06-30,AVGO,0.14885895267586158,-0.054718540948644465
2019-06-30,TSM,0.1725463593861363,0.22133826553666114
2019-06-30,ASML,0.06477479734681416,0.011982044959070686
2019-06-30,AMAT,0.18106933815358983,0.1506023010151254
2019-06-30,LRCX,0.04166977488325477,-0.02467659822493489
2019-06-30,KLAC,0.29667082567341674,0.05018348284755253
2019-06-30,COHR,0.27964477108619745,-0.08839247607248306
2019-06-30,LITE,0.28704119563226094,0.008650727612798736
2019-06-30,VRT,0.13929635312789793,0.10302141556256852
2019-06-30,ETN,0.227074347303619,-0.05981319905585614
2019-06-30,PWR,0.14601873576419147,0.11002659434765849
2019-06-30,CEG,0.11998387769522742,0.05347044747240427
2019-06-30,VST,0.11937841860812906,-0.05015200833984003
2019-06-30,CCJ,-0.007249058696207095,-0.016439995574684833
2019-06-30,BWXT,-0.01648491587737483,-0.013758098115629547
2019-06-30,TMO,0.2258527772228891,0.0302864504121033
2019-06-30,DHR,0.09813255357255476,-0.01323500898870935
2019-06-30,RXRX,0.17718093985102537,-0.030723142858001783
2019-06-30,CRSP,0.217219063622167,0.010681468821139944
2019-06-30,ILMN,-0.07754489000381025,-0.05970320133535618
2019-06-30,ADP,-0.13645953389908574,-0.08264126930214842
2019-06-30,PAYX,-0.030918392998179632,0.016264750207580288
2019-06-30,GLOB,-0.04238396902499905,0.08546294663074974
2019-07-31,MSFT,0.11961067811265845,-0.1118033102740648
2019-07-31,GOOGL,0.04000206789235658,-0.13423828451117487
2019-07-31,AMZN,0.0001474851701213642,-0.18317859468407027
2019-07-31,META,0.17446526259461237,0.10365778878197555
2019-07-31,ORCL,-0.03933573521454767,-0.07171090252573264
2019-07-31,CRM,0.11955192551198365,-0.02065765117981649
2019-07-31,NOW,-0.10399722722232342,-0.053576570349895505
2019-07-31,ADBE,0.015468856839908621,-0.032680090777368095
2019-07-31,INTU,-0.0730222232504182,-0.045817746004802845
2019-07-31,ACN,-0.1618736200575206,0.08868521915793098
2019-07-31,EPAM,-0.02091056533960245,-0.12459758509457194
2019-07-31,NVDA,0.19325118424449475,-0.15170885250302385
2019-07-31,AMD,0.21041644146587868,-0.10985208053481106
2019-07-31,AVGO,0.14990054340939898,-0.13738665552348178
2019-07-31,TSM,0.07264458203334515,0.01448959626887189
2019-07-31,ASML,0.18030478678492906,0.02591711930939508
2019-07-31,AMAT,0.1740648757891132,-0.10805310739698103
2019-07-31,LRCX,0.27378073206926945,-0.13475275265002234
2019-07-31,KLAC,0.07473184872420817,-0.06802750698485843
2019-07-31,COHR,0.15850385747498863,0.06752399332274611
2019-07-31,LITE,-0.02160881976376111,-0.25818420110098833
2019-07-31,VRT,0.26319664017347355,0.008444813206623866
2019-07-31,ETN,0.05159454625504488,-0.1233719516937242
2019-07-31,PWR,-0.03807727230798255,0.03040527633454875
2019-07-31,CEG,0.15631628956417112,-0.11777490931883476
2019-07-31,VST,0.2783838543985653,-0.05162308472837473
2019-07-31,CCJ,-0.031905385427847016,-0.16025373842560658
2019-07-31,BWXT,0.02272346345226689,-0.11757255797659039
2019-07-31,TMO,0.05678337376357109,0.06153301310634749
2019-07-31,DHR,-0.005019849645997568,0.01573930003211675
2019-07-31,RXRX,0.19518377717768923,-0.06491801334563554
2019-07-31,CRSP,0.01827109771924927,-0.10978602706986826
2019-07-31,ILMN,0.03378652805226051,-0.18570528587461949
2019-07-31,ADP,0.013934635002750183,-0.07428585814653034
2019-07-31,PAYX,-0.1333355682588593,-0.055179209877317385
2019-07-31,GLOB,-0.03794900926727581,-0.053919282026394254
2019-08-31,MSFT,-0.004109374612309841,0.01136767136871191
2019-08-31,GOOGL,0.10426781818985476,-0.07985819419458823
2019-08-31,AMZN,0.10343800442992142,0.028075615940315518
2019-08-31,META,0.22259281452810503,0.027701304330705057
2019-08-31,ORCL,0.22301322581322683,0.006365797527157241
2019-08-31,CRM,-0.06035469166177868,-0.03154258725203546
2019-08-31,NOW,-0.10251846752114159,0.04050425874242969
2019-08-31,ADBE,-0.03420912008284355,-0.1220093470932622
2019-08-31,INTU,-0.11488557426544514,0.03293257629711857
2019-08-31,ACN,-0.1606419089298617,0.014109787493969562
2019-08-31,EPAM,-0.09205291059713505,0.02090759437808778
2019-08-31,NVDA,0.09565026141486764,0.03872649133110241
2019-08-31,AMD,0.21081344458942314,-0.03271130852121146
2019-08-31,AVGO,0.14375633269866456,-0.006835623553347072
2019-08-31,TSM,0.21968984970442304,0.0645795990958035
2019-08-31,ASML,0.17151326493572727,0.04644845539853232
2019-08-31,AMAT,0.08844346328699793,0.025085130409817587
2019-08-31,LRCX,0.06416590091238958,-0.10532761131295659
2019-08-31,KLAC,0.1484160296396618,0.05322169776725605
2019-08-31,COHR,0.10255514479443303,0.09806813988401082
2019-08-31,LITE,0.19361833208048948,0.09109165276347528
2019-08-31,VRT,0.1911491815407608,0.03277134116325879
2019-08-31,ETN,0.020796778442571412,-0.11096478993513911
2019-08-31,PWR,0.16809305661930266,0.08465326170199719
2019-08-31,CEG,0.015204136026009035,-0.005490587751718007
2019-08-31,VST,0.08903130547377348,-0.18032496928313083
2019-08-31,CCJ,0.10347879908850158,0.03869917170374193
2019-08-31,BWXT,-0.0857951597798543,-0.11191433499802318
2019-08-31,TMO,0.14868485065369821,-0.08433809420784227
2019-08-31,DHR,0.13589785285122888,-0.035430252500387324
2019-08-31,RXRX,0.1361475806602178,0.10764973779836232
2019-08-31,CRSP,0.06046490914958063,-0.019770549039318498
2019-08-31,ILMN,0.07211834414015861,0.029008160528796435
2019-08-31,ADP,-0.1576756437639817,0.12714271939523233
2019-08-31,PAYX,-0.07992334288693474,0.11987373086123701
2019-08-31,GLOB,-0.1463886922723342,-0.011085601741196712
2019-09-30,MSFT,-0.019331323668862435,0.021925754032063212
2019-09-30,GOOGL,0.03523747345280087,0.02413302572644315
2019-09-30,AMZN,0.1545489876160745,0.0670678596463612
2019-09-30,META,0.12421190753898825,-0.034071105463149086
2019-09-30,ORCL,0.02980982707076342,-0.0018277994039647937
2019-09-30,CRM,0.0641139018753604,0.07104095406191718
2019-09-30,NOW,-0.10319671625157863,0.14067933595117707
2019-09-30,ADBE,-0.03324646285892382,-0.014226839159239356
2019-09-30,INTU,0.03235938239625358,-0.0023035214400637517
2019-09-30,ACN,-0.014767634525953532,0.013620558863030582
2019-09-30,EPAM,0.032148993003931176,0.10205523589370256
2019-09-30,NVDA,0.2542178649147884,0.0112552490290092
2019-09-30,AMD,0.11019775789887573,0.11580956864765615
2019-09-30,AVGO,0.1951254511694086,-0.06222062726495672
2019-09-30,TSM,0.082023913750451,-0.009894642696117725
2019-09-30,ASML,0.011416245706658223,-0.01468772900966614
2019-09-30,AMAT,0.23242091467045506,0.07131784384197364
2019-09-30,LRCX,0.16248158216145464,0.08687777952013297
2019-09-30,KLAC,0.20855082261694607,-0.10219126738705328
2019-09-30,COHR,-0.02372439301379914,-0.0703918993237187
2019-09-30,LITE,0.1278318628756674,0.03184145259427847
2019-09-30,VRT,0.12577248966593407,-0.042937772281927626
2019-09-30,ETN,0.07569413885593536,-0.11047214130861467
2019-09-30,PWR,-0.08724121640731727,0.0726344952272406
2019-09-30,CEG,0.12618480397368123,0.043534684757958186
2019-09-30,VST,0.25564561376772826,0.0505955852496632
2019-09-30,CCJ,0.1778525907750254,-0.02632977201294865
2019-09-30,BWXT,0.07647007242238595,0.08092300212366241
2019-09-30,TMO,0.13706955036998553,-0.010911410233802708
2019-09-30,DHR,0.20261245490716906,0.09292309508449782
2019-09-30,RXRX,-0.1500195018803192,-0.07707919469623212
2019-09-30,CRSP,0.09350793605363879,-0.05937045786545283
2019-09-30,ILMN,0.17303771733163667,0.024413579475949347
2019-09-30,ADP,0.024746349732380025,-0.0517670974716164
2019-09-30,PAYX,0.13679252372772405,0.0577291829355692
2019-09-30,GLOB,0.039199982373977885,0.021209344068129913
2019-10-31,MSFT,0.12746576121380154,-0.04565141962526165
2019-10-31,GOOGL,0.07306783444840717,0.1696376757270394
2019-10-31,AMZN,0.20857890887808117,0.05884376430298561
2019-10-31,META,0.011158892156123049,-0.03204912949144245
2019-10-31,ORCL,-0.030612663448707084,0.02741227956592562
2019-10-31,CRM,0.0878890933922907,0.13483762023364274
2019-10-31,NOW,0.2279958839804508,-0.02929501351443791
2019-10-31,ADBE,0.1927933757021925,-0.04118135776890487
2019-10-31,INTU,-0.04115749383101886,0.06432811095572769
2019-10-31,ACN,-0.05500666717947307,0.009733803039891225
2019-10-31,EPAM,0.08296362649912375,0.03060899348143511
2019-10-31,NVDA,0.19700966060405922,-0.05158514123802874
2019-10-31,AMD,0.03693767025594698,0.1220428141645743
2019-10-31,AVGO,0.16825262671736868,0.11316921196377133
2019-10-31,TSM,0.24211494631327746,0.03145841358747805
2019-10-31,ASML,0.10068863071181978,0.03255561992498445
2019-10-31,AMAT,-0.012416831775548587,-0.1770314837910913
2019-10-31,LRCX,0.010628347188406967,0.02410880098244455
2019-10-31,KLAC,0.24794894466038953,-0.025224944710786255
2019-10-31,COHR,0.07971705916589601,0.012623373566032492
2019-10-31,LITE,0.15256740184561962,0.03527167036475796
2019-10-31,VRT,0.21527654394898932,-0.03806066531613469
2019-10-31,ETN,0.2389861376214399,-0.13794589007006058
2019-10-31,PWR,0.12408712097005295,0.010111391408712079
2019-10-31,CEG,0.21799720301306502,-0.06791792039251951
2019-10-31,VST,0.05914871421483091,-0.045815370297718205
2019-10-31,CCJ,0.09625235577273705,-0.0643483513647725
2019-10-31,BWXT,0.02999132533564372,-0.048272538875887144
2019-10-31,TMO,0.2633003513117088,-0.18303654509801007
2019-10-31,DHR,0.11647139002247146,0.07337296836839127
2019-10-31,RXRX,0.0724134520112951,-0.0013202950901016718
2019-10-31,CRSP,0.06852338809852396,0.06281973843912517
2019-10-31,ILMN,0.08897728261820506,0.12907789515453802
2019-10-31,ADP,0.02673310480040158,-0.02113918766898006
2019-10-31,PAYX,-0.22584405184572542,-0.1719081346647665
2019-10-31,GLOB,-0.199809468930765,-0.10233502719486938
2019-11-30,MSFT,0.06434346481310518,-0.021556213004031176
2019-11-30,GOOGL,0.12056236306378124,0.08894059828277809
2019-11-30,AMZN,-0.11231380893729824,-0.09125187329590954
2019-11-30,META,0.11847902941396907,-0.021519368080544075
2019-11-30,ORCL,-0.14842816881566062,-0.08140960601037656
2019-11-30,CRM,-0.01267442014682521,0.0768343672412578
2019-11-30,NOW,-0.0303085597354347,-0.1822981575625737
2019-11-30,ADBE,-0.06161950160004324,-0.08789135658066918
2019-11-30,INTU,-0.056186688809274965,-0.07701869716798881
2019-11-30,ACN,-0.13852189471634208,0.007905110697085577
2019-11-30,EPAM,-0.15315982040248474,0.0028052137546930034
2019-11-30,NVDA,0.02576914139331113,0.07181521546315212
2019-11-30,AMD,0.14119685333376533,-0.14452829307332715
2019-11-30,AVGO,0.3585339805393727,0.041763337775566615
2019-11-30,TSM,0.4104622675402285,-0.03366222193829525
2019-11-30,ASML,0.3374542755226849,-0.06560356447200036
2019-11-30,AMAT,0.24644674574881859,0.019780554187739233
2019-11-30,LRCX,0.09439575600634847,-0.09806035895620932
2019-11-30,KLAC,0.33359933428092486,-0.17166219059450818
2019-11-30,COHR,0.1570998314648325,-0.053367552770016716
2019-11-30,LITE,0.1606787928610283,-0.13773713709717106
2019-11-30,VRT,0.1600193554004221,-0.07410927886466251
2019-11-30,ETN,0.18113826142788295,0.0035875548284812556
2019-11-30,PWR,0.11318634039792963,-0.00461642718843688
2019-11-30,CEG,0.15405782382229738,0.093248982152234
2019-11-30,VST,0.03787978257135141,-0.04713237481072203
2019-11-30,CCJ,0.09505078964302233,-0.14401373269210777
2019-11-30,BWXT,0.39365665750112955,-0.0692978049164986
2019-11-30,TMO,0.13126580768956927,-0.09597585425542893
2019-11-30,DHR,0.09329701343416114,-0.12044720797687468
2019-11-30,RXRX,0.2124260309118211,0.010094314494923366
2019-11-30,CRSP,0.18526672010245804,-0.07244441257314266
2019-11-30,ILMN,-0.009053076871861923,-0.18304253731086284
2019-11-30,ADP,-0.07315330164481071,0.014004121812091534
2019-11-30,PAYX,0.05064450696637043,-0.03981320160123751
2019-11-30,GLOB,-0.05610582243009403,-0.010564681188599639
2019-12-31,MSFT,0.18914579717981655,-0.08630759337111074
2019-12-31,GOOGL,0.11608985308627402,-0.012892360600243596
2019-12-31,AMZN,0.2440120713427032,0.036238215713998004
2019-12-31,META,0.1276319557763389,0.004788012685678534
2019-12-31,ORCL,0.060855405450279246,-0.11800035074868982
2019-12-31,CRM,-0.00034255417865312887,-0.023102558297326353
2019-12-31,NOW,-0.17851211752503765,0.06176491063858556
2019-12-31,ADBE,-0.04525588197966508,0.05090109395496698
2019-12-31,INTU,-0.07672272379879705,0.001574414640977984
2019-12-31,ACN,-0.056391712656420054,-0.05795403076396896
2019-12-31,EPAM,-0.23532619763574847,0.04609854101594867
2019-12-31,NVDA,0.39082623109410786,-0.010223976816070658
2019-12-31,AMD,0.15607648290227488,-0.06740916956142685
2019-12-31,AVGO,0.02242877967195453,-0.04723013069067726
2019-12-31,TSM,0.004814073799737001,0.12059092500654639
2019-12-31,ASML,0.161296038519212,0.037085039048183055
2019-12-31,AMAT,0.1591053888797836,0.10739457943146537
2019-12-31,LRCX,0.08995755484451194,-0.019302303917255036
2019-12-31,KLAC,0.18519619398748585,0.09224724517269683
2019-12-31,COHR,0.09290036025610723,-0.028303029392770455
2019-12-31,LITE,0.2290980930244641,0.012493596503382646
2019-12-31,VRT,0.11253804080570837,0.20436611580549036
2019-12-31,ETN,0.1669506553998474,0.0784186875339623
2019-12-31,PWR,0.2688860078625998,-0.011098793652634546
2019-12-31,CEG,0.44631327177259106,0.029886056084987924
2019-12-31,VST,0.046494954848932735,0.03872423314761404
2019-12-31,CCJ,0.0851878906616221,0.10716990726458145
2019-12-31,BWXT,0.050549806192293295,-0.022204488470185732
2019-12-31,TMO,0.22532985559044122,-0.10650553522336226
2019-12-31,DHR,-0.006627147205436612,-0.009637375016272667
2019-12-31,RXRX,0.10073243723351841,0.018394447399624658
2019-12-31,CRSP,0.10421965803905026,0.025647682911790162
2019-12-31,ILMN,0.005915148466564005,0.1107773474438601
2019-12-31,ADP,-0.1557196604620566,0.026887203612030904
2019-12-31,PAYX,-0.10273242350145179,0.0670187436446184
2019-12-31,GLOB,-0.316918266000266,-0.08831377760987541
2020-01-31,MSFT,0.3503792457943798,0.00719701102408616
2020-01-31,GOOGL,0.1970505913305848,0.06999986287439508
2020-01-31,AMZN,0.1360394511419825,0.10105625403489446
2020-01-31,META,0.09791129049142365,0.04644394863022703
2020-01-31,ORCL,0.21433306322799942,0.08676774131414398
2020-01-31,CRM,-0.14746771906928874,-0.008859810631600427
2020-01-31,NOW,-0.030523283089307643,-0.12334352103843324
2020-01-31,ADBE,0.023447103041271823,0.10716791154512978
2020-01-31,INTU,0.0335893320670426,0.09266094557236818
2020-01-31,ACN,-0.12741483905682507,0.04248211479280881
2020-01-31,EPAM,-0.05215869735958388,0.04063861590585631
2020-01-31,NVDA,0.18073381993537582,0.12603909489291013
2020-01-31,AMD,0.1580041939853686,0.01278377835331241
2020-01-31,AVGO,0.14131443552056125,-0.006841208853398839
2020-01-31,TSM,0.06742785460552667,0.02794384388596419
2020-01-31,ASML,0.1901260580378349,0.13801577442830495
2020-01-31,AMAT,0.26564173508984595,-0.05104662029503567
2020-01-31,LRCX,0.06278305559345987,0.1312168695985501
2020-01-31,KLAC,0.1487356498692663,-0.0013869512277447302
2020-01-31,COHR,0.2367348069610994,-0.031158796001582008
2020-01-31,LITE,0.0509152991416319,0.13568153125832283
2020-01-31,VRT,0.21253876951631148,0.0427994273085417
2020-01-31,ETN,0.054759214695058386,-0.056129268425781864
2020-01-31,PWR,0.2861999278456359,0.027212568697136643
2020-01-31,CEG,0.4180193518775979,0.13119654876465484
2020-01-31,VST,0.37995640656639307,0.14867971890264375
2020-01-31,CCJ,0.11232339313383628,0.012521937573141365
2020-01-31,BWXT,0.22451045320102747,0.08119868395321131
2020-01-31,TMO,0.15251605172001403,0.10032128236904217
2020-01-31,DHR,0.13102671287980985,-0.0027639657254779418
